comment_id,user_id,step_id,parent_comment_id,comment_time
2741,4419205,25276,0,1435482395
2742,4460669,22408,0,1435483184
2743,4545281,22916,0,1435483399
2744,1,23008,2723,1435484295
2745,4513364,22468,0,1435484687
2746,4589697,25276,0,1435484696
2747,4523711,22753,1926,1435484750
2748,1,22468,2745,1435484894
2749,3775098,22788,2477,1435484899
2750,3775098,22788,2477,1435484972
2751,3775098,23008,2723,1435485201
2752,4416126,25276,0,1435485224
2753,4535713,25276,0,1435485594
2756,4589856,25276,0,1435486686
2757,3920358,23017,0,1435486856
2758,4570620,26219,0,1435487263
2760,4190481,25276,0,1435488242
2762,4089506,23067,0,1435488538
2763,4544362,25276,0,1435489149
2764,4544828,25276,0,1435489412
2766,4537726,25276,0,1435489445
2767,4068848,25276,0,1435489747
2768,4510055,20649,0,1435490079
2769,4510055,25276,0,1435490148
2770,4089506,22470,0,1435490274
2773,4152489,25276,0,1435491021
2774,4089506,23069,0,1435491075
2775,4303928,25276,0,1435492717
2776,4541645,22806,0,1435493081
2778,1,22806,2776,1435493823
2782,4547079,22884,0,1435496204
2787,4212844,25276,0,1435496818
2788,4128944,22790,0,1435496822
2790,4553943,23051,0,1435497178
2795,3896223,25276,0,1435498349
2796,4043172,25276,0,1435498463
2797,4558596,25276,0,1435498576
2798,4581883,25276,0,1435498688
2799,4590584,25276,0,1435498766
2800,4257124,25276,0,1435499003
2801,4129035,26224,0,1435499148
2802,4537726,23077,0,1435499486
2805,4470502,22769,1266,1435500105
2806,3905909,25234,0,1435500238
2808,3835534,22769,1266,1435500747
2809,4128944,22806,0,1435501255
2810,4378499,23084,0,1435501336
2811,4411929,22849,2612,1435501458
2812,1,22849,2612,1435501846
2813,1,22806,2809,1435501889
2814,4411929,22849,2612,1435502617
2821,4303928,22768,0,1435505468
2823,3890541,23067,0,1435505678
2824,1,23067,2823,1435505754
2825,4554975,22817,2822,1435505791
2826,4136930,25276,0,1435506124
2827,1,22817,2822,1435506215
2828,3890541,23068,0,1435506264
2829,4512298,25276,0,1435507291
2831,3944579,22468,2745,1435507453
2832,1,22470,2707,1435507486
2833,4128944,22915,0,1435508250
2834,4541645,23051,2790,1435508420
2835,4502874,25276,0,1435508578
2836,4092370,22806,0,1435508970
2837,3800078,22768,2695,1435508996
2838,4541645,22797,0,1435509299
2840,4038981,26228,0,1435509381
2842,4128944,22806,2809,1435509561
2843,1,26228,2840,1435509571
2844,1,22797,2838,1435509626
2845,4541645,22797,2838,1435510028
2846,3934111,25276,0,1435510316
2848,4038981,26228,2840,1435510529
2849,1,26228,2840,1435511316
2850,1,22797,2838,1435511352
2854,4014765,25276,0,1435512125
2856,3944579,23068,2828,1435512697
2857,3913217,25276,0,1435512766
2858,4591653,25276,0,1435513233
2861,4591934,25276,0,1435514421
2864,4411929,22849,2612,1435514794
2865,1,22849,2612,1435515044
2867,1,22849,2612,1435515222
2868,4411929,22849,2612,1435515566
2869,4373214,22849,2612,1435515674
2870,1,22849,2612,1435515695
2871,4549460,25276,0,1435515713
2872,3944579,23038,0,1435515779
2874,4524746,22409,0,1435515882
2875,4411929,22849,2612,1435516177
2877,4411929,22849,2612,1435516561
2878,1,22849,2612,1435516574
2880,3944579,22498,0,1435516766
2882,4111401,23084,0,1435517315
2886,4033036,22795,0,1435517508
2888,4523711,22495,2435,1435518130
2889,4510034,23007,0,1435518140
2890,4069007,22768,2695,1435518147
2891,1,23007,2889,1435518458
2892,4523711,22498,0,1435519215
2893,4523711,22495,0,1435519731
2897,4534715,25276,0,1435520523
2898,4533157,22753,0,1435520909
2899,1,22753,2898,1435521131
2900,4111401,22441,1082,1435521170
2901,4513281,25276,0,1435521479
2904,4235981,22768,0,1435521937
2905,3890541,23068,2828,1435522021
2906,4325921,25276,0,1435522032
2907,4533157,22753,0,1435522493
2908,4548762,25276,0,1435522590
2909,4534715,22409,2553,1435522960
2914,4584894,25276,0,1435523584
2921,3944579,23068,2828,1435523979
2922,4563298,22898,0,1435524143
2923,4141815,23053,0,1435524163
2924,1,22898,2922,1435524861
2925,3776946,25276,0,1435525674
2926,4553943,23051,2790,1435525887
2927,1,22849,2612,1435526604
2929,4518064,25276,0,1435527729
2930,4120559,25276,0,1435527782
2932,1,25264,2931,1435529380
2935,3803120,25264,2931,1435529606
2936,4120559,22411,0,1435529923
2938,3803120,24295,0,1435530377
2939,1,22411,2936,1435530999
2941,3803120,23038,0,1435532730
2942,3803120,22506,1906,1435533435
2943,4447549,22788,2485,1435534162
2945,4594573,25276,0,1435549306
2946,4594573,21916,0,1435549719
2952,4513893,22468,0,1435554114
2955,4513893,22768,0,1435558752
2959,4513893,22768,0,1435559764
2965,4551251,22441,0,1435562512
2967,3912628,22441,2965,1435564087
2968,3912628,22441,1082,1435564219
2970,4541489,25278,0,1435564464
2971,4080999,22410,1267,1435564623
2973,4534369,22788,2485,1435565282
2974,4551251,22441,2965,1435565815
2975,4447549,22788,2485,1435566132
2979,4114035,22498,2153,1435569161
2982,4557629,22793,0,1435570266
2983,4548563,21929,1486,1435570396
2985,4237792,22769,0,1435570795
2986,4557629,22783,0,1435570868
2989,4548445,25276,0,1435571651
2991,4557629,22801,0,1435571814
2993,4471781,25276,0,1435572244
2996,4128944,22915,0,1435572652
2997,4237792,22769,2985,1435572661
2998,1,22915,2996,1435573045
2999,1,22801,2991,1435573284
3000,1,22783,2986,1435573317
3001,4557629,22498,2153,1435573618
3003,4533157,22768,0,1435574763
3007,4557629,22783,2986,1435575694
3008,4557629,22801,2991,1435575780
3014,4557728,25276,0,1435579638
3016,4400911,25276,0,1435579747
3018,4556140,22762,0,1435579984
3022,4375925,20649,159,1435580499
3024,3919904,21915,0,1435581464
3025,4126552,25276,0,1435583259
3030,4375925,22451,2291,1435583495
3034,4375925,22766,2181,1435584076
3035,3766229,23074,2274,1435584575
3040,4373214,22498,2216,1435586456
3044,4431830,22769,2427,1435587085
3047,4548563,22754,2570,1435587713
3054,4524746,22441,2965,1435589790
3056,4551712,22754,2570,1435590519
3057,4551251,22441,2965,1435590710
3058,4255703,25276,0,1435591684
3066,4427326,22843,2489,1435594144
3067,4092913,22795,0,1435594945
3069,3935125,22409,2553,1435595246
3070,3935125,22409,0,1435595563
3071,4427326,22806,2836,1435595590
3072,4370048,25276,0,1435595666
3073,4596125,25276,0,1435596222
3078,4513048,25276,0,1435596922
3079,4079160,22883,1916,1435597029
3080,4217306,22440,2287,1435597824
3086,4043243,25276,0,1435600764
3092,3774607,22766,2181,1435601428
3093,4114035,22498,2216,1435602026
3094,4548563,22754,2570,1435603673
3098,4581550,25276,0,1435604286
3100,4599376,25276,0,1435605519
3104,4557798,25276,0,1435606157
3106,3895682,25276,0,1435607282
3107,4599575,25276,0,1435607402
3115,4573533,21917,210,1435608275
3118,4551712,22754,2570,1435608871
3119,4585934,25276,0,1435608987
3120,3917114,25276,0,1435609433
3122,4115041,22769,0,1435609571
3127,4600042,25276,0,1435610206
3128,4411929,22849,2612,1435611768
3129,4424476,22819,0,1435612260
3131,4600189,25276,0,1435612532
3134,4585272,25276,0,1435613522
3136,4599409,25276,0,1435614047
3137,4561184,25276,0,1435614477
3138,4551115,22498,0,1435614501
3139,4600262,25276,0,1435614556
3140,4361702,22819,0,1435614734
3141,4600213,25276,0,1435614928
3142,3774607,22849,0,1435615728
3143,4600013,25276,0,1435616095
3146,4152545,25276,0,1435618672
3148,3774607,22845,2713,1435620312
3149,4561515,22916,2676,1435620328
3152,4557526,23070,0,1435634516
3153,4373214,22849,2612,1435636137
3154,4373214,22845,2713,1435636423
3155,4557526,22498,2216,1435637600
3156,4543110,22768,0,1435637876
3157,4547802,25276,0,1435641196
3158,4128944,22915,2996,1435641704
3159,4543110,26220,0,1435642737
3162,4557629,22806,2836,1435644099
3163,4437911,25276,0,1435644299
3164,3809896,22915,2629,1435644471
3167,3774607,22498,2216,1435649910
3168,3774607,22845,2713,1435650499
3173,4520300,25276,0,1435652310
3176,3774607,22903,0,1435653102
3179,4602431,25276,0,1435653681
3182,4151549,25276,0,1435654923
3185,4111198,25276,0,1435656302
3186,4602988,25276,0,1435656440
3187,4548563,22884,0,1435657054
3194,4066860,25276,0,1435659971
3196,4361702,22898,0,1435660829
3198,4603263,25276,0,1435661169
3200,4537313,22762,0,1435662802
3201,4111401,23078,0,1435663444
3203,4224908,25276,0,1435663725
3205,4485659,23078,0,1435665887
3208,4111401,22753,0,1435666655
3209,4602792,25276,0,1435666846
3212,1,22762,3200,1435667510
3213,4149622,22845,0,1435667897
3214,4111401,22754,2570,1435667983
3217,3970730,22845,2644,1435668643
3218,4111401,22768,3156,1435668673
3220,3834028,23078,0,1435669549
3221,4111401,22768,0,1435669619
3223,4555256,22845,0,1435670141
3224,4604442,25276,0,1435670147
3225,4149622,22845,3213,1435670358
3226,4427010,25276,0,1435670952
3227,4567471,25276,0,1435671962
3231,4572538,23071,0,1435672908
3234,3777010,22791,2699,1435673918
3236,4605411,25276,0,1435675035
3242,4291414,22786,0,1435677066
3245,4221323,25276,0,1435678549
3247,4040608,22442,2962,1435678932
3248,4224908,22883,1916,1435679542
3250,4508889,23069,0,1435679676
3251,4508889,26220,2413,1435680259
3253,4602431,22768,0,1435681867
3254,3909041,25276,0,1435681894
3255,4040608,23074,0,1435682211
3258,4599389,25276,0,1435683007
3261,4040608,23078,3205,1435683738
3262,4040608,23024,1474,1435684861
3264,4606564,25276,0,1435686133
3269,4567218,25276,0,1435686996
3273,3777010,23051,0,1435688261
3276,4040608,23067,1648,1435689434
3277,3777010,22806,2462,1435689742
3278,4533824,22788,0,1435691121
3279,4174411,25276,0,1435691177
3286,4605754,25276,0,1435693849
3289,4598816,25276,0,1435695869
3290,4111401,22470,2726,1435696044
3291,3950485,22409,0,1435696421
3293,4533824,22845,0,1435696726
3296,4598538,22753,2404,1435697783
3297,4120559,23086,0,1435698047
3298,4120559,22441,0,1435698746
3299,4607641,25276,0,1435699069
3300,1,22441,3298,1435699471
3302,4524746,22470,2707,1435701197
3304,4202380,25276,0,1435704549
3305,4202380,26209,0,1435704697
3307,4543964,22411,1760,1435710480
3308,4543964,23080,1076,1435711647
3310,4605833,23074,0,1435721966
3311,4557526,22498,2216,1435722449
3313,4609601,25276,0,1435728905
3315,4067567,26216,0,1435729547
3316,4605833,25264,0,1435731503
3317,4069179,22883,1916,1435732423
3318,4367122,22769,0,1435733296
3324,4605833,22784,0,1435735113
3325,3986362,25276,0,1435735150
3326,4536696,22806,2836,1435736078
3328,4544783,25276,0,1435736993
3329,4531632,25276,0,1435741183
3330,4523141,25276,0,1435741384
3331,4603441,25276,0,1435742347
3332,3912628,22468,2745,1435742490
3333,3912628,22768,0,1435742791
3338,4183902,25276,0,1435743762
3339,4553642,22819,0,1435745561
3341,4192114,22916,0,1435747669
3343,4372739,25276,0,1435748679
3344,4553642,22819,3129,1435748982
3345,4545349,25276,0,1435749006
3353,4610859,25276,0,1435751218
3354,4610859,25281,0,1435751340
3357,3808078,25276,0,1435751916
3361,4554147,22470,0,1435753312
3362,3932269,22769,3122,1435753813
3363,4610859,22409,0,1435753917
3365,4580507,25276,0,1435754795
3366,4075544,22911,0,1435756118
3368,4576304,23053,2923,1435756412
3369,4075544,22919,0,1435756540
3370,4075544,22919,0,1435756630
3374,4378499,23078,3201,1435757268
3381,4610988,22769,1266,1435762245
3382,4562769,26220,0,1435762527
3388,4069578,22806,2462,1435765641
3389,1,22806,2462,1435768524
3390,1,22916,2676,1435768922
3391,1,22791,2699,1435768991
3392,1,22409,3291,1435769057
3393,1,22470,3361,1435769084
3394,1,22470,2707,1435769168
3398,3921713,25276,0,1435769801
3399,4554147,22495,0,1435769877
3400,4512069,22470,0,1435770544
3401,4425448,25276,0,1435771162
3404,4546398,22498,0,1435771967
3405,4546398,22498,2153,1435772341
3406,4460646,22849,2612,1435772557
3407,4546398,22498,3404,1435772894
3409,4460646,22788,3278,1435773378
3410,4514691,22982,0,1435773462
3412,1,22849,2612,1435773848
3413,4427326,22806,2462,1435773860
3417,4114035,22498,2153,1435774273
3418,4549609,25276,0,1435774543
3419,4460646,23051,2481,1435774622
3420,4612562,25276,0,1435774665
3421,4460646,22849,2612,1435774701
3422,3777010,22806,2462,1435775000
3423,4534315,22495,0,1435775295
3425,4534315,22495,3399,1435775435
3427,4149684,25276,0,1435775615
3428,4146976,22789,0,1435775943
3429,4554147,22495,3399,1435776224
3430,4554147,22495,3399,1435776249
3432,4554147,22498,0,1435776403
3435,4149684,22763,1848,1435777092
3436,1,22763,1848,1435777147
3439,4536696,22915,2996,1435777346
3440,4111401,23078,3201,1435778658
3441,4543110,22768,3156,1435779258
3442,4109756,25276,0,1435779718
3443,4612597,25276,0,1435780153
3444,4069578,22806,2462,1435780278
3445,4533824,22795,0,1435780841
3447,4610265,25276,0,1435781325
3448,4538115,25276,0,1435781653
3449,4300530,25276,0,1435781771
3450,4504249,25276,0,1435782398
3458,4081857,23069,2774,1435784094
3459,4092913,22982,0,1435785463
3461,4606785,25276,0,1435785645
3466,3950485,22409,3291,1435787854
3467,3774607,22498,3138,1435788349
3468,4540754,23038,2941,1435788544
3470,4612597,23074,0,1435788769
3471,3774607,22498,3404,1435788845
3473,3944579,22468,2745,1435789744
3474,4543110,22845,2644,1435790548
3475,4300530,22498,0,1435798072
3478,4529141,25276,0,1435801712
3481,4297040,22768,2687,1435815016
3482,4490421,22806,2462,1435817065
3483,4536696,22915,0,1435817670
3485,4087023,22806,2462,1435818270
3486,4391740,23024,1474,1435819688
3487,4615736,25276,0,1435820168
3488,4615956,25276,0,1435822617
3490,4492655,22791,0,1435823003
3493,4340741,22769,0,1435828844
3494,4610988,22845,2644,1435829483
3496,4149622,23017,2647,1435830225
3497,4545324,25276,0,1435830485
3500,4554342,22898,2922,1435831636
3502,4149622,26228,2840,1435832727
3504,4465032,22470,0,1435834341
3508,4520724,22806,0,1435834657
3509,4520724,22918,0,1435835447
3511,4409349,22788,0,1435835719
3512,3801541,22470,0,1435835832
3513,4611264,25276,0,1435835957
3514,4409349,22788,3511,1435836361
3518,4419049,25276,0,1435837380
3519,4529141,22440,0,1435837457
3521,4589717,22411,0,1435839178
3527,4502472,22884,0,1435843896
3528,4446718,22806,0,1435844669
3531,4618656,25276,0,1435844898
3540,3803120,26224,0,1435845825
3541,4149622,22985,0,1435845831
3543,4544733,25276,0,1435845843
3546,1,26224,3540,1435846047
3547,1,22985,3541,1435846099
3549,4040608,23024,1474,1435846208
3551,4149622,22985,3541,1435846494
3552,4089506,23069,2774,1435846861
3553,4465032,22498,0,1435847001
3554,4157999,25276,0,1435847138
3555,4114035,22788,3511,1435847265
3556,4114035,22788,3511,1435847337
3557,4114035,22849,3524,1435848158
3559,4439834,25276,0,1435849494
3560,4514997,22981,0,1435849818
3561,4081857,23069,2774,1435850868
3562,4081857,23069,2774,1435851163
3563,4145647,22763,0,1435851596
3565,4599350,25276,0,1435853522
3566,3896170,23067,1648,1435854228
3567,4604313,25276,0,1435854279
3574,4619878,25276,0,1435858815
3575,4562714,25276,0,1435859086
3579,3770061,25276,0,1435860592
3580,4508663,22884,0,1435861816
3585,4089506,23069,2774,1435864355
3587,4508889,22513,1126,1435864747
3588,4599409,26224,0,1435865587
3590,4607641,23026,0,1435867739
3591,1,23026,3590,1435867963
3592,4141438,25276,0,1435868092
3594,4607641,23026,3590,1435869559
3595,1,23026,3590,1435869652
3596,1,22884,3580,1435869981
3597,4364983,23013,0,1435871046
3598,4364983,23017,2647,1435871615
3599,1,23017,2647,1435871633
3600,4142431,22806,2462,1435877511
3601,4081857,23069,2774,1435878135
3602,4543964,22754,0,1435884134
3603,4553642,22982,0,1435891186
3604,4534450,22806,2462,1435892288
3605,4553642,22982,2502,1435893327
3606,4553642,22982,3459,1435894494
3607,4368756,26220,0,1435900220
3609,4550998,22782,0,1435902330
3610,4546442,25276,0,1435903669
3611,4546442,22401,0,1435904286
3612,4621042,25276,0,1435909102
3617,4472092,26227,0,1435911800
3618,4554975,23026,0,1435911916
3619,4509385,22916,0,1435912109
3620,4363206,22843,0,1435912175
3626,4599646,25276,0,1435915042
3627,4472092,23008,0,1435915803
3628,4078199,22916,0,1435916153
3630,4089506,23069,2774,1435916272
3631,4543169,22806,2462,1435918293
3633,4061895,22903,0,1435918726
3634,4061895,22798,2534,1435918888
3635,4061895,22798,2534,1435918934
3636,4536039,22768,0,1435919271
3637,4512298,22748,0,1435920094
3638,4068127,23069,3250,1435920358
3639,4114035,26227,3617,1435920605
3640,3957742,22409,2075,1435920783
3641,3957742,22409,1751,1435920920
3643,1,22409,3291,1435921973
3644,1,22903,3633,1435922015
3645,4515584,23078,0,1435922805
3648,4114035,23017,2757,1435926660
3649,3874007,23025,0,1435927065
3650,4114035,23017,2757,1435927152
3653,4599431,22982,2502,1435928024
3654,4114035,23013,3597,1435928242
3655,4607641,23026,3590,1435928243
3656,4421588,22409,2553,1435929021
3657,3920358,23017,2757,1435929512
3659,4114035,23017,2757,1435929906
3660,3777010,22918,0,1435930399
3662,3835534,22795,0,1435931185
3664,3835534,23052,0,1435931745
3665,3777010,22982,3459,1435931891
3666,4124641,22441,0,1435932411
3667,4137559,25276,0,1435932894
3668,4543350,22753,0,1435933571
3669,4543350,22753,3668,1435933728
3671,4543350,22754,0,1435934444
3672,4613239,25278,0,1435934707
3674,4363913,23078,0,1435935988
3675,4363913,23078,3674,1435936004
3677,4097591,23017,2757,1435936311
3678,3835534,23015,0,1435936565
3679,3910466,22406,0,1435936951
3680,3899965,23078,0,1435936987
3682,4521063,25276,0,1435937494
3683,3835534,22908,0,1435937886
3684,4606785,22768,0,1435937960
3685,4551614,22806,2462,1435937979
3686,4472092,26227,3617,1435938011
3688,4543169,22806,2462,1435939096
3689,4622272,25276,0,1435939629
3690,4202860,22788,0,1435942463
3691,3920358,23017,2757,1435943017
3693,3910466,22441,3666,1435943627
3696,4114035,26227,3617,1435944491
3697,4607020,25276,0,1435945200
3699,3946060,22916,0,1435945920
3700,4622781,25276,0,1435946157
3701,4547356,22768,0,1435946328
3703,4473224,22843,2489,1435947475
3704,4555440,22768,2695,1435947480
3706,3899965,22768,2221,1435947617
3707,4623104,25276,0,1435948400
3715,4508889,23069,3250,1435949674
3720,3768718,25277,0,1435950128
3721,4534993,22817,0,1435950741
3726,3896170,22798,0,1435952121
3728,4100552,25276,0,1435952463
3730,4543964,22470,3512,1435953037
3731,4508889,22513,1126,1435953243
3732,4541645,22982,3459,1435953368
3736,4473600,22513,1126,1435954641
3737,4508889,22513,1126,1435955098
3738,4508889,22513,1126,1435955202
3739,4534715,22771,1110,1435959157
3740,4367510,25276,0,1435959504
3743,3912628,22763,3563,1435961505
3745,4098925,26395,0,1435962581
3746,4450992,26395,0,1435964490
3747,4556591,22768,0,1435965808
3748,3910466,22513,2229,1435967626
3749,3803120,22788,0,1435968111
3753,4609441,25276,0,1435968934
3754,4226973,22442,0,1435974979
3755,3932503,22469,2059,1435976867
3766,4521446,25276,0,1435992076
3768,4363913,22768,0,1435994094
3770,1,26395,3745,1435995296
3771,1,26395,3746,1435995324
3774,4449289,25276,0,1435999047
3783,4606785,23051,0,1435999844
3784,1,23051,3783,1436000696
3785,4606785,23051,3783,1436001449
3786,4460646,22795,2507,1436001570
3788,4551975,22795,0,1436003333
3789,4410523,25276,0,1436003731
3791,4551975,22795,3788,1436003877
3792,4114035,22982,3459,1436004207
3795,4544605,22806,2462,1436005230
3796,4201947,25276,0,1436005672
3798,4114035,22916,3699,1436005998
3799,4093474,23084,0,1436007519
3800,4092913,22982,3459,1436007550
3801,4126124,22468,2952,1436007617
3802,4134117,25276,0,1436007682
3803,4078199,26426,0,1436007930
3806,4372018,25276,0,1436008580
3810,4220302,26941,0,1436008913
3811,1,26426,3803,1436008917
3814,4510016,26325,0,1436009517
3815,4510016,26326,0,1436009741
3817,1,26325,3814,1436010078
3818,4038981,26315,0,1436010186
3819,1,26326,3815,1436010298
3820,4472092,22982,0,1436010349
3822,4472092,26395,0,1436011091
3823,4512431,26426,3803,1436011322
3824,4509823,25280,0,1436011557
3825,4078199,26426,3803,1436011574
3826,4610002,25276,0,1436011582
3827,3775098,26331,0,1436011770
3828,4489196,22751,0,1436011818
3829,4509823,25276,0,1436011827
3830,4509327,22817,0,1436012141
3831,4447500,25276,0,1436012278
3832,4444544,22440,3519,1436012749
3833,4216034,25276,0,1436012807
3834,1,26331,3827,1436012813
3835,1,26426,3803,1436012900
3837,4533964,25276,0,1436013907
3838,4290325,26395,0,1436013917
3839,4533447,25276,0,1436014661
3841,3895720,22754,0,1436016773
3844,4407428,22806,2462,1436017624
3845,4532144,25276,0,1436017687
3846,4373214,22982,0,1436018110
3847,4371873,22768,3747,1436018149
3849,4543777,25276,0,1436018447
3851,4437658,20649,0,1436018754
3852,4373214,26911,0,1436018914
3854,4626622,25276,0,1436019099
3856,4038981,26382,0,1436019978
3858,4510165,25276,0,1436020848
3859,4510165,25276,0,1436020848
3861,1,26382,3856,1436021573
3862,4543169,26941,0,1436021777
3863,4543169,26941,0,1436021861
3864,4406621,26390,0,1436022373
3865,4145647,22763,3563,1436022519
3866,4599350,23080,1076,1436022522
3867,4545281,26301,0,1436022525
3869,4165368,26941,0,1436023035
3871,3805315,26325,0,1436023150
3872,4611264,26390,0,1436023195
3874,4038981,26939,0,1436024003
3875,1,26390,3872,1436024078
3876,1,26390,3864,1436024088
3877,1,26325,3871,1436024170
3878,1,26325,0,1436024201
3881,4139563,22409,0,1436024815
3882,4290325,26395,3746,1436025471
3883,4421588,26224,2801,1436025502
3886,3881405,22753,814,1436025968
3888,4042196,26315,0,1436026210
3889,4590918,25276,0,1436026259
3891,4128765,26941,0,1436026354
3892,4551975,26395,0,1436026475
3893,3805315,26426,0,1436026732
3895,4382409,25276,0,1436026861
3896,3888331,23078,0,1436027336
3898,4566615,26893,0,1436027507
3899,4096546,23078,0,1436027581
3900,4372739,25278,0,1436027631
3901,4372739,25278,0,1436027662
3902,3896000,20649,0,1436027775
3905,4372739,25279,0,1436028309
3906,4363206,26361,0,1436028330
3907,4524846,26395,3822,1436028336
3908,4376149,22753,3208,1436028537
3909,4372739,26213,0,1436028552
3910,3888331,22754,3841,1436028675
3913,4364495,23084,0,1436028932
3914,4585669,22768,3747,1436028936
3915,4372739,26214,0,1436028969
3916,4524846,26396,0,1436029226
3917,3800531,22769,2532,1436029372
3918,3920358,26939,0,1436029576
3919,3922191,25276,0,1436029803
3921,4317205,22806,0,1436030351
3922,4510153,25276,0,1436030524
3923,4611264,26941,0,1436030609
3925,4524846,26307,0,1436030644
3926,3920358,26426,0,1436030924
3927,4105624,25276,0,1436031129
3928,4129796,25276,0,1436031367
3930,4420668,22806,0,1436031968
3931,4627767,25276,0,1436032007
3932,4563824,22783,0,1436032307
3934,3898052,22806,0,1436032651
3935,3899831,26941,0,1436033052
3937,4524846,26315,3818,1436033574
3938,1,26326,3815,1436033700
3939,4524846,26315,3888,1436033720
3941,4038981,26315,3818,1436034213
3945,4524846,26315,3818,1436034739
3947,4089506,22843,0,1436035147
3950,4620264,25276,0,1436035397
3951,4546938,25276,0,1436035716
3953,4543579,22762,0,1436036172
3954,4561515,26941,0,1436036336
3955,4515507,25276,0,1436037097
3956,3921350,22806,0,1436037147
3957,4096546,22754,0,1436037159
3959,4107967,26939,3918,1436037548
3960,3888331,22768,0,1436037571
3962,3800078,22806,3528,1436037730
3964,3920358,26939,3918,1436038336
3967,4446718,26941,0,1436039041
3968,4096546,22768,0,1436039107
3969,4526442,22498,1039,1436039318
3970,4558688,25276,0,1436039418
3971,3897221,26941,0,1436039922
3972,4502874,22884,3187,1436040005
3974,4554975,26941,0,1436040108
3975,4434860,22468,0,1436040438
3976,4281094,26941,0,1436040644
3977,4551975,26893,0,1436041443
3978,4552343,26941,3974,1436042501
3981,4561533,25276,0,1436043334
3982,4525090,26939,0,1436043938
3983,4509192,22806,3528,1436044053
3984,4100886,22468,3975,1436044604
3986,3831254,26381,0,1436044878
3988,4628705,25276,0,1436045194
3989,3946406,26941,0,1436045312
3994,4504160,25276,0,1436046515
3999,4125391,26382,3856,1436047200
4007,4153188,25276,0,1436049227
4009,4312602,25276,0,1436049495
4012,3803120,22791,0,1436049758
4013,4543160,26426,0,1436049804
4015,4418323,26301,0,1436050853
4017,4510106,26382,3856,1436051365
4025,4510106,26426,0,1436053056
4028,4406282,21923,0,1436053584
4032,4510106,26941,0,1436055959
4034,4502548,25276,3988,1436056872
4037,4502548,21915,0,1436057486
4041,4553642,22982,3820,1436060642
4048,4629437,25276,0,1436064397
4050,4502548,21923,0,1436066409
4057,4319808,20649,0,1436075125
4059,4319808,25276,0,1436076273
4060,4086423,25276,0,1436076466
4061,4319808,21916,0,1436076722
4065,4521219,25276,0,1436079006
4070,4297040,22884,0,1436080804
4072,4557629,23051,0,1436081211
4078,4557629,26226,0,1436083503
4090,4524846,22791,4012,1436085040
4100,4517646,22916,0,1436085683
4101,4524846,22800,2536,1436086001
4114,4536696,26349,0,1436087181
4116,4524846,22843,0,1436087716
4119,3956170,21916,4061,1436088466
4120,4524846,22845,0,1436088758
4121,4543780,25276,0,1436088849
4122,3956170,22440,3519,1436088870
4129,4529383,25276,0,1436090235
4131,4068186,25276,0,1436090447
4136,4631471,25276,0,1436091434
4137,4543780,22468,0,1436092049
4138,4540787,25276,0,1436092090
4139,3891052,22768,0,1436092166
4140,1,22768,4139,1436092332
4150,4107325,26346,0,1436094862
4154,4543780,22768,0,1436095543
4158,4377268,26941,0,1436096337
4161,1,26426,4025,1436096713
4164,4142105,22783,0,1436096933
4166,4569346,25276,0,1436097043
4171,4628705,25276,3988,1436097903
4181,4000863,22801,0,1436098723
4185,4561917,25276,0,1436099017
4192,4586201,25276,0,1436099699
4201,3766576,25276,0,1436100509
4202,4000863,22806,0,1436100665
4203,4437911,23052,3664,1436100781
4204,4561917,22411,759,1436100929
4207,3835534,23052,3664,1436101278
4210,3898052,22916,0,1436101494
4211,4557575,25276,0,1436101523
4213,1,22916,4210,1436101824
4217,3916427,22806,0,1436102395
4221,4599350,23085,557,1436103290
4225,4607730,23035,0,1436103736
4226,4457530,26426,0,1436104220
4227,1,23035,4225,1436104263
4228,1,26426,4226,1436104378
4231,4317205,22908,3683,1436104546
4233,4505602,26307,0,1436105169
4234,4457530,26426,4226,1436105324
4235,4136263,23078,3645,1436105393
4236,4543110,22916,0,1436105601
4240,1,22916,4236,1436105945
4245,1,26307,4233,1436106060
4249,4406282,23026,3590,1436106344
4253,4042985,22442,0,1436107539
4254,4136263,22469,0,1436107844
4255,4536696,26893,0,1436107993
4256,1,26893,3977,1436108236
4257,1,26893,3977,1436108242
4258,4134461,23026,0,1436108544
4276,4406282,22470,3504,1436111938
4278,4543918,22768,0,1436112107
4279,4509896,25276,0,1436112211
4280,1,22768,4278,1436112283
4284,4529383,22406,0,1436112683
4286,4599350,23074,3310,1436113155
4287,4502548,25276,3988,1436113167
4288,4400346,25276,0,1436113258
4289,1,22768,3747,1436113262
4294,3956170,22918,3509,1436114331
4296,3933147,25264,0,1436114811
4297,4076075,23038,2941,1436114831
4306,4391740,23038,2941,1436115505
4311,4076779,26219,0,1436116777
4314,4536186,22768,0,1436117265
4317,3913118,26939,3874,1436117544
4319,4599431,26405,0,1436117698
4321,1,26405,4319,1436117775
4323,4550989,26381,0,1436117796
4330,4284657,22498,2216,1436118457
4340,4114035,22498,2216,1436119148
4342,3928491,22762,3018,1436119631
4343,3835534,22908,3683,1436119735
4347,4375925,22753,0,1436120112
4349,3801541,22800,0,1436120422
4351,4599350,23025,1801,1436120638
4352,3916075,26941,0,1436120663
4355,3803120,22793,0,1436121158
4357,4551975,23025,1801,1436121379
4358,3803120,22903,0,1436121417
4360,4599350,23026,3590,1436121571
4361,4599350,22748,2677,1436121806
